date,action,price,shares,cost,cash_after,revenue
2018-08-20,BUY,399.02,200,79827.94,20172.06,
2019-01-16,SELL,415.33,200,,103213.14,83041.08
2020-02-04,BUY,806.78,100,80702.2,22510.94,
2020-04-20,SELL,996.07,100,,122088.05,99577.12
2024-09-18,BUY,1191.46,100,119181.74,2906.31,
2024-09-30,SELL,1672.56,100,,170112.13,167205.82
