date,stock_code,split,label_excess_ret_5d,pred_lstm,pred_anchor,pred_lstm_z,pred_anchor_z,selected_model,pred_v52
2024-12-20,688147,val,0.05556931,-0.0022403002,0.0009579872424067,0.05594883666747291,0.25526762703478945,anchor,0.25526762703478945
2024-12-20,688528,val,-0.04118798,0.0024066567,0.0009579872424067,0.7034950562004099,0.25526762703478945,anchor,0.25526762703478945
2024-12-23,600025,val,-0.0521283,0.00033424795,0.0076527863813458,0.333871988963852,1.7725262532224324,lstm,0.333871988963852
2024-12-23,600051,val,-0.025469461,-0.0077841133,0.0009579872424067,-0.8302153138665689,-0.10396441985533701,lstm,-0.8302153138665689
2024-12-23,600127,val,-0.028880654,-0.00061812997,0.0009579872424067,0.19731104888890205,-0.10396441985533701,lstm,0.19731104888890205
2024-12-23,600153,val,-0.004204003,0.002902165,0.0076527863813458,0.7020841860531046,1.7725262532224324,lstm,0.7020841860531046
2024-12-23,600548,val,0.020228015,0.008060709,0.0076527863813458,1.4417649401575183,1.7725262532224324,lstm,1.4417649401575183
2024-12-23,600865,val,0.27256826,-0.0037475973,0.0009579872424067,-0.25142153042020654,-0.10396441985533701,lstm,-0.25142153042020654
2024-12-23,600967,val,0.00914999,0.005218774,0.0009579872424067,1.0342614616729444,-0.10396441985533701,lstm,1.0342614616729444
2024-12-23,601222,val,-0.01987161,0.0038702637,0.0009579872424067,0.840899320025695,-0.10396441985533701,lstm,0.840899320025695
2024-12-23,603237,val,0.029755138,-0.0052395314,0.0009579872424067,-0.4653491309528548,-0.10396441985533701,lstm,-0.4653491309528548
2024-12-23,603335,val,-0.03802207,-0.007761523,-0.0030818857798896,-0.8269761033181187,-1.236303701353005,lstm,-0.8269761033181187
2024-12-23,603341,val,0.106855825,-0.008663401,0.0009579872424067,-0.9562958879608743,-0.10396441985533701,lstm,-0.9562958879608743
2024-12-23,603658,val,-0.025726506,0.00053040683,0.0009579872424067,0.36199910163027055,-0.10396441985533701,lstm,0.36199910163027055
2024-12-23,605090,val,-0.012014559,0.0015961975,0.0009579872424067,0.5148222328283466,-0.10396441985533701,lstm,0.5148222328283466
2024-12-23,605589,val,-0.0051966677,0.0005786568,0.0009579872424067,0.36891763798376787,-0.10396441985533701,lstm,0.36891763798376787
2024-12-23,688031,val,-0.11004169,-0.023643076,-0.0080391281498952,-3.1042231519793715,-2.6257731803395745,lstm,-3.1042231519793715
2024-12-23,688045,val,-0.027921952,-0.005422294,0.0009579872424067,-0.49155535848335247,-0.10396441985533701,lstm,-0.49155535848335247
2024-12-23,688133,val,-0.09884843,0.00112845,0.0009579872424067,0.44775217904370235,-0.10396441985533701,lstm,0.44775217904370235
2024-12-23,688147,val,0.023166835,-0.0010980964,0.0009579872424067,0.1284889295297954,-0.10396441985533701,lstm,0.1284889295297954
2024-12-23,688528,val,-0.0133981425,0.0018684715,0.0009579872424067,0.5538634502034481,-0.10396441985533701,lstm,0.5538634502034481
2024-12-24,600025,val,-0.028514337,0.001539886,0.0076527863813458,0.5468227029435042,1.762500975022817,lstm,0.5468227029435042
2024-12-24,600051,val,-0.010613696,-0.00705643,0.0009579872424067,-0.870263547969244,-0.04268161211872366,lstm,-0.870263547969244
2024-12-24,600127,val,-0.011502484,0.00046420097,0.0009579872424067,0.36949808314990107,-0.04268161211872366,lstm,0.36949808314990107
2024-12-24,600153,val,0.020761793,0.005583808,0.0076527863813458,1.2134555100626914,1.762500975022817,lstm,1.2134555100626914
2024-12-24,600548,val,0.05250378,0.0052319914,-0.0030818857798896,1.1554592164523971,-1.1319911317569482,lstm,1.1554592164523971
2024-12-24,600865,val,0.2923399,-0.0027690977,0.0009579872424067,-0.16350501845216603,-0.04268161211872366,lstm,-0.16350501845216603
2024-12-24,600967,val,-0.020688005,-0.002194345,-0.0030818857798896,-0.06875813515413699,-1.1319911317569482,lstm,-0.06875813515413699
2024-12-24,601222,val,-0.011533516,0.0042713434,0.0009579872424067,0.9970982310294753,-0.04268161211872366,lstm,0.9970982310294753
2024-12-24,603237,val,0.01873945,-0.0053084046,0.0009579872424067,-0.582104904128527,-0.04268161211872366,lstm,-0.582104904128527
2024-12-24,603335,val,-0.029719615,-0.0094548315,0.0076527863813458,-1.2656354479573915,1.762500975022817,lstm,-1.2656354479573915
2024-12-24,603341,val,0.0075661154,-0.007927269,0.0009579872424067,-1.013819691514759,-0.04268161211872366,lstm,-1.013819691514759
2024-12-24,603658,val,-0.015923064,0.0023834258,0.0009579872424067,0.6858786255826544,-0.04268161211872366,lstm,0.6858786255826544
