date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2024-08-23,688031,val,-0.0010662592,0.0054287836,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-23,688045,val,-0.021184342,0.009481169,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-23,688133,val,0.083041206,-0.0006261617,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-23,688147,val,-0.0017693668,0.0077990144,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-23,688528,val,-0.01666754,-0.00039105117,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600025,val,-0.06026167,0.005172424,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600051,val,0.040202904,-0.0021444112,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600127,val,0.056608003,-0.0059610605,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600153,val,-0.021835377,0.009134799,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600548,val,-0.06378088,0.0045431033,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600865,val,-0.014174378,-0.004160501,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,600967,val,-0.025715025,-0.0011982098,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,601222,val,0.06479758,0.0052410066,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,603237,val,0.13815142,-0.0004883036,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,603335,val,0.018683335,-0.002350852,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,603341,val,0.012068051,-0.00079586357,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,603658,val,0.009889134,0.00025500357,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,605090,val,-0.017012885,-0.0005547777,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,605589,val,0.008467142,0.0035320967,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,688031,val,-0.060614545,0.0076038092,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,688045,val,-0.06646647,0.0059687123,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,688133,val,0.013180774,-0.0038753673,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,688147,val,-0.001662998,0.007457249,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-26,688528,val,-0.030524103,0.00021494925,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600025,val,-0.08395547,0.0063542053,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600051,val,0.02537954,-0.0023143515,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600127,val,0.054451086,-0.0059318766,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600153,val,-0.01314058,0.008876465,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600548,val,-0.05641299,0.00443729,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600865,val,-0.006449214,-0.003980495,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,600967,val,-0.016551677,-0.0015858784,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,601222,val,0.073311545,0.005943589,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,603237,val,0.014360051,-0.0055372715,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,603335,val,0.03934715,-0.0018216968,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,603341,val,0.0654034,-0.0005071685,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,603658,val,-0.0015866883,0.0016537979,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,605090,val,-0.030555699,-0.00043482333,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,605589,val,-0.008784799,0.0056609735,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,688031,val,-0.009939,0.008424923,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,688045,val,-0.035027254,0.0042464137,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,688133,val,0.020154169,-0.0060467646,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,688147,val,-8.822216e-07,0.0074904636,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-27,688528,val,-0.030002695,0.00031754375,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600025,val,-0.0751186,0.006182052,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600051,val,0.00591599,-0.002142951,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600127,val,0.038930077,-0.0086923875,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600153,val,0.013538802,0.008881673,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600548,val,-0.0358052,0.0036396608,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600865,val,0.017314097,-0.0039249584,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,600967,val,-0.0074842134,-0.0025225356,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,601222,val,0.043639936,0.0035289153,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,603237,val,-0.014791275,-0.009145409,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,603335,val,0.019699309,-0.0034416392,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,603341,val,0.06763401,-0.00026843697,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,603658,val,0.015022643,0.0033893958,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,605090,val,-0.025917811,0.0004627779,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,605589,val,-0.013192136,0.008745991,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,688031,val,-0.01226377,0.008281238,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,688045,val,-0.036371063,0.003830798,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,688133,val,0.041171752,-0.0066750087,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,688147,val,0.0007838782,0.007839881,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-28,688528,val,-0.042706423,-0.0004971847,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600025,val,-0.03192722,0.005568005,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600051,val,0.015207888,0.00030182302,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600127,val,0.034596756,-0.0039957166,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600153,val,0.04244666,0.008580752,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600548,val,0.005438379,0.0032296851,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600865,val,0.035246037,-0.0026771724,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,600967,val,-0.003017207,-0.0026830658,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,601222,val,0.022784045,0.002738513,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,603237,val,0.009920313,-0.006439347,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,603335,val,0.008007855,-0.0035083964,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,603341,val,0.0071744467,-0.0024729744,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,603658,val,0.0036250004,0.0021457523,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,605090,val,-0.026190164,-0.0007797554,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,605589,val,-0.035273556,0.0099659115,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,688031,val,-0.019142851,0.007996924,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,688045,val,-0.0356366,0.0039958954,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,688133,val,0.022264965,-0.008376244,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,688147,val,-0.028813215,0.006077014,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-29,688528,val,-0.026711531,-0.00088296086,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600025,val,0.013662278,0.006577827,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600051,val,0.020046387,0.001723893,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600127,val,0.036661316,0.001565814,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600153,val,0.057997074,0.0038954392,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600548,val,0.05650144,0.0016440228,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600865,val,0.025244825,-0.0032001138,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,600967,val,0.0098508205,-0.0030622259,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,601222,val,0.05284849,0.003787823,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,603237,val,0.0123181045,0.0013263151,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,603335,val,0.019484444,-0.0013550594,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,603341,val,-0.017023664,-0.0044768155,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,603658,val,0.00078049453,0.0023412555,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,605090,val,-0.008190729,-0.00049676,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,605589,val,-0.020503478,0.011600636,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,688031,val,-0.06606485,0.006529711,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,688045,val,-0.07269055,0.0030552447,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,688133,val,-0.01738128,-0.010473717,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,688147,val,-0.055878285,0.0064510554,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-08-30,688528,val,-0.047662847,-0.0014802888,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600025,val,-9.181403e-05,0.0052367076,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600051,val,0.015590843,0.0023565367,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600127,val,0.033190843,0.0025106743,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600153,val,0.05725751,0.0036594793,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600548,val,0.013418347,-0.00026435405,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600865,val,0.028598974,-0.0013476536,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,600967,val,0.015590843,-0.0023678243,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,601222,val,0.009561298,0.0020962805,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,603237,val,-0.022870695,0.0029600784,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,603335,val,0.013071951,1.8112361e-05,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,603341,val,-0.014890441,-0.004784681,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,603658,val,0.009395695,0.0036402121,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,605090,val,-0.017076459,-0.0002798289,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,605589,val,-0.013378517,0.0106104985,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,688031,val,0.005170156,0.004832007,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,688045,val,-0.04325759,0.0032013506,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,688133,val,0.0033564577,-0.008995336,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,688147,val,-0.06965257,0.0032970533,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-02,688528,val,-0.022984825,-0.0017438829,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600025,val,0.020360395,0.0038074553,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600051,val,0.017482763,0.002564177,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600127,val,-0.014958001,-0.00042950362,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600153,val,0.03536596,0.0043191463,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600548,val,0.04265737,-0.0021869466,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600865,val,0.00973958,0.0005338639,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,600967,val,0.005598482,-0.0022461861,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,601222,val,-0.011311711,-0.00045742095,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,603237,val,-0.020819688,0.0056298748,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,603335,val,0.019417,0.0009625256,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,603341,val,0.008071353,-0.00546477,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,603658,val,-0.011072368,0.0030732006,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,605090,val,-0.00033664034,0.0007603839,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,605589,val,-0.016754398,0.009981655,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,688031,val,0.0023736495,0.00470224,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,688045,val,-0.014625554,0.0045332164,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,688133,val,-0.000429352,-0.0074736327,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,688147,val,-0.06495329,0.0025736168,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-03,688528,val,-0.005805553,-0.0016674697,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600025,val,-0.020992426,0.0010417402,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600051,val,0.0155528765,0.0035027713,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600127,val,-0.038823083,-0.007099092,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600153,val,0.057675686,0.00521446,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600548,val,0.017260358,-0.004862398,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600865,val,-0.0065148994,0.002197601,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,600967,val,0.00092058186,-0.0017004013,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,601222,val,-0.0012081306,0.0005826354,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,603237,val,-0.03768373,0.005000271,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,603335,val,0.021959126,0.0018089041,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,603341,val,-0.0077408734,-0.004715495,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,603658,val,-0.008518286,0.003160648,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,605090,val,-0.0067479373,0.0015279725,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,605589,val,0.009346767,0.008343078,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,688031,val,0.013471102,0.0052236393,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,688045,val,-0.008055921,0.004888594,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,688133,val,0.018825414,-0.0055902526,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,688147,val,-0.03971247,0.002876319,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-04,688528,val,0.020985844,-0.00092180073,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600025,val,-0.0067141834,-0.0006091893,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600051,val,0.020243071,0.0033994764,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600127,val,-0.004972023,-0.0028040186,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600153,val,0.037282936,0.002201207,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600548,val,0.062075924,-0.005234815,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600865,val,-0.021446776,0.0020691603,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,600967,val,0.0049641486,-0.00027031451,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,601222,val,0.01912452,0.0019929633,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,603237,val,-0.057022825,0.004098177,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,603335,val,0.020550841,0.00245744,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,603341,val,-0.021614049,-0.0012998953,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,603658,val,-0.02322203,0.0031426698,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,605090,val,-0.01950836,0.00076632947,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,605589,val,-0.0093564335,0.0062807724,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,688031,val,0.005049044,0.002728939,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,688045,val,-0.01263801,0.004229717,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,688133,val,0.00063182577,-0.0043363646,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,688147,val,-0.027464924,0.0031864122,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-05,688528,val,0.034037307,-0.0006539002,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600025,val,-0.024720905,-0.0016511008,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600051,val,0.017151918,0.0036999583,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600127,val,0.029099168,0.0014261827,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600153,val,0.015031191,0.000102095306,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600548,val,0.05334543,-0.0058762655,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600865,val,-0.019314235,0.0010772869,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,600967,val,-0.003530542,0.0005688295,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,601222,val,0.021073487,0.0029896945,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,603237,val,-0.06327859,0.0035705566,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,603335,val,0.010972477,0.002466999,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,603341,val,0.006887117,-0.0004944876,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,603658,val,-0.021260018,0.0034999624,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,605090,val,-0.01919332,0.00017099828,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,605589,val,-0.021043759,0.0041950718,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,688031,val,0.008612428,0.0012846962,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,688045,val,-0.004625341,0.0057850853,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,688133,val,-0.014800953,-0.0016658604,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,688147,val,-0.007079666,0.0052581206,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-06,688528,val,0.036674112,-0.0004678592,2020-05-08,2024-07-12,13386,1091,1,5,0.0011197623214684426
2024-09-09,600025,val,-0.019078368,-0.0028606541,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600051,val,0.00061574555,0.0022591203,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600127,val,-0.0055389665,0.000776466,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600153,val,0.06436911,-0.00693753,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600548,val,0.078161,-0.0038912222,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600865,val,-0.019036246,-0.006720528,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,600967,val,0.008887614,-0.0005069971,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,601222,val,0.042589407,0.004654359,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,603237,val,-0.088553965,0.0053115822,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,603335,val,0.01075606,0.00018849969,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,603341,val,-0.0355927,-9.296462e-05,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,603658,val,-0.014871647,-0.0005247146,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,605090,val,0.0048010168,0.0008584969,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,605589,val,-0.006794663,0.0019138791,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,688031,val,0.0071868254,-0.008424554,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,688045,val,-0.015028099,-0.0006040074,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,688133,val,-0.029503116,0.0006949045,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,688147,val,-0.0061901687,-0.00020700693,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-09,688528,val,0.022821154,-0.0013253428,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600025,val,-0.03682916,-0.0032076016,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600051,val,0.009300717,0.003024526,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600127,val,0.06463676,0.0051685236,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600153,val,0.058334462,-0.003826376,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600548,val,0.0069125067,-0.003285639,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600865,val,0.004724044,-0.004916735,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,600967,val,0.020580132,-0.00037964433,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,601222,val,0.021806335,0.0052155964,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,603237,val,-0.057811853,0.006786935,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,603335,val,0.011238702,-0.00071095675,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,603341,val,-0.061886463,-0.0059834793,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,603658,val,0.0009321478,0.0012518987,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,605090,val,-0.0063940436,0.00031181797,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,605589,val,-0.011278619,0.0015942268,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,688031,val,-0.0045924326,-0.007122703,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,688045,val,-0.043827377,-0.00074598566,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,688133,val,-0.014888013,0.002490241,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,688147,val,-0.0011158746,-0.0011054277,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
2024-09-10,688528,val,0.040158033,-0.0036070012,2020-05-08,2024-09-06,14106,1131,1,5,0.0007778383791446686
