date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2026-02-25,600051,test,-0.009001074,0.005085215,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,600127,test,0.13507707,-0.004880622,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,600153,test,0.007814181,-0.0043008924,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,600548,test,0.029794332,0.00066657364,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,600865,test,-0.014593374,0.0007484406,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,600967,test,0.048484508,0.0043920726,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,601222,test,0.03497674,0.009591058,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,603237,test,0.009953917,0.0026711673,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,603335,test,-0.072837085,0.00094488263,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,603341,test,-0.042617165,0.0046123266,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,603658,test,-0.0117810145,-0.0015856475,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,605090,test,0.12181341,0.0069663227,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,605589,test,0.05094684,-0.0110554695,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,688031,test,-0.12227814,-0.055652097,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,688045,test,-0.04818559,-0.003931284,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,688133,test,-0.07189511,0.008559242,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,688147,test,-0.085963905,-0.01610241,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-25,688528,test,-0.07385198,0.007034898,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
