date,action,price,shares,cost,cash_after,revenue
2021-03-09,BUY,321.59,300,96505.94,3494.06,
2021-05-06,SELL,422.22,300,,130122.06,126628.0
2021-08-23,BUY,276.57,400,110661.19,19460.87,
2022-10-17,SELL,309.36,400,,143167.75,123706.88
2023-08-08,BUY,254.32,500,127198.15,15969.6,
2024-05-07,SELL,299.76,500,,165804.63,149835.04
2024-07-30,BUY,237.8,600,142722.8,23081.83,
2024-10-08,SELL,318.22,600,,213956.55,190874.72
