date,group_1,group_2,group_3,group_4,group_5
2025-04-22,1.0077204035105172,0.9790001648963982,0.965991360603665,0.9885341235255595,0.9635613203359019
2025-04-29,1.0305768053320126,1.0040263607313726,1.0042780850125852,1.0110702155789666,0.9522436012070908
2025-05-09,1.0317648240399957,0.977698396171351,0.9928205175104532,1.006891211608757,0.9440244616670657
2025-05-16,1.0388780167823266,0.973197039025486,0.9652477356796448,0.9927923784920811,0.9455379429414221
2025-05-23,1.0434140976869442,0.9950754632389349,0.947876956845395,1.0069219709179142,0.9487235498313115
2025-05-30,1.0437851142509575,0.9885319393093355,0.9865812194803498,1.0348319056390989,0.9706261076561291
2025-06-09,1.006073041949331,0.9834412582572141,0.962796835522955,1.0036841882357137,0.976353499188317
2025-06-16,1.01570284543667,0.973389461572929,0.9428749844053115,0.9891440314877276,0.9797002039053818
2025-06-23,1.0291519516278804,0.9893614603463463,0.9540128775585162,1.0603982560555019,1.1125915296746844
2025-06-30,1.055010171208118,1.0165916758151616,0.9456149195350548,1.0528454035876238,1.098754876728675
2025-07-07,1.058914689211946,1.032106934293701,0.9499196785671821,1.0996726425481793,1.1316413831508922
2025-07-14,1.1292396072089028,1.023841051782131,0.9514121244577123,1.1081386491706982,1.165654328103797
2025-07-21,1.1781472934444048,1.0145647433651444,0.9424314225919384,1.1414688988927457,1.1918663906687872
2025-07-28,1.1830377517096895,1.0039862053234874,0.9363740564925046,1.1738632783071263,1.2075873748523496
2025-08-04,1.2029616841237094,1.0099864879877984,0.9509096790762042,1.1957401917909982,1.28115856397711
2025-08-11,1.1855158677986284,1.0295318975912897,0.9396725202547611,1.2300585491787754,1.3732245428495904
2025-08-18,1.1873405189544375,1.0597446628992295,0.9594588914091255,1.23934189672107,1.423612561769629
2025-08-25,1.1416479214029758,1.0695334365174625,0.9313320215446611,1.2583941506705982,1.4223582448226162
2025-09-01,1.1262570821705233,1.0734101102742457,0.9311537925752383,1.2817969515705838,1.3311150569888672
2025-09-08,1.1078170833069174,1.110009492607135,0.9471548380969045,1.2716394964953641,1.3681649689837825
2025-09-15,1.0851869718464329,1.1291299166293312,0.9377286835926564,1.23128918232454,1.4039683337136604
2025-09-22,1.0869483077131736,1.1421491064203029,0.9180391366982925,1.296657372812035,1.387350243252337
2025-09-29,1.072471796380109,1.0939279630811898,0.9531468143227838,1.2496919298048947,1.3456829757371909
2025-10-14,1.0818530005177707,1.0956866664590585,0.9886546061029176,1.228904392964484,1.3135803059165618
2025-10-21,1.110538523702146,1.1238277881235215,0.9882141549350274,1.312110827581475,1.3481471232316358
2025-10-28,1.0995246422538991,1.1140974701549906,0.9651326557645219,1.2612523992731464,1.3492551143482687
2025-11-04,1.1099590129451,1.1493082837130315,0.9814826963401847,1.2751483748299242,1.360070598869814
2025-11-11,1.1187277776444182,1.1248313820820681,0.9627580970503103,1.354269217549917,1.3191736301982644
2025-11-18,1.1147625417998732,1.0838300735828588,0.9410260460374469,1.2931814040781755,1.2388205591127432
2025-11-25,1.1118651378727975,1.0839657075777573,0.9549670022888793,1.2911716710864842,1.2878737593169247
2025-12-02,1.1221783770984366,1.0638836351865828,0.9539122591239628,1.2712117148221411,1.3294242508662808
2025-12-09,1.3031376193675153,1.0303163917577065,0.929929569083126,1.2768038202348544,1.247377376694769
2025-12-16,1.3180908914146836,1.025713933088001,0.938722621583926,1.3061876968186614,1.373125617365395
2025-12-23,1.3071744642409329,1.0245033901180278,0.9413016776527244,1.379906025219823,1.3352733616002772
2025-12-30,1.4723180263751927,1.0329818564932263,0.9914028425341163,1.447800474342347,1.430079169569565
2026-01-08,1.4166220657735449,1.0537469224740186,1.0003992642599,1.4726349165694979,1.581394635386457
2026-01-15,1.4679129293121997,1.0797154599173795,0.9928053337782508,1.5446856967890998,1.6667185411141254
2026-01-22,1.4524028081886886,1.0663494454793958,0.9697863491959672,1.5018491739450595,1.7062738906953618
2026-01-29,1.3942905339186689,1.0703794299614744,0.9940854912748128,1.463073076266085,1.7181162151485487
2026-02-05,1.3383825296651861,1.0667257686220575,1.0172104143777692,1.4881629035501671,1.7834279666342145
2026-02-12,1.42809261249747,1.0788850559350416,1.0336958533240035,1.5508460947463967,1.8395014644542254
2026-02-27,1.4608796818324876,1.0567246561401749,1.0313645341291342,1.479595691391636,1.7839340911907329
2026-03-06,1.4848511556976207,1.0403404156712577,1.0327753918833784,1.4516724554857163,1.6902569764818052
2026-03-13,1.3265012000654615,0.9649417596782535,0.9694971709628439,1.3568528789960084,1.6070022048866117
2026-03-20,1.3220456732871808,0.9746170035026158,0.9602708464928316,1.3385442931986784,1.573509060280877
