date,signal_alias,selected_count,gross_return,benchmark_return,cost_drag,net_return,buy_turnover,sell_turnover,gross_nav,net_nav,benchmark_nav
2025-07-14,stage4_1_blend,4,0.020483567294770105,0.020491960887363804,0.0019500000000000001,0.018533567294770105,0.75,0.75,1.0375587299562987,1.0160610686053482,1.0822640687844183
2025-07-21,stage4_1_blend,4,0.013090555589734959,0.016786349518387065,0.0013,0.01179055558973496,0.5,0.5,1.0511409501884064,1.028040993117305,1.1004313317142254
2025-07-28,stage4_1_blend,4,0.017965365365301217,0.006415482108389077,0.0019500000000000001,0.016015365365301217,0.75,0.75,1.070025081408971,1.0445054452325857,1.1074911292343488
2025-08-04,stage4_1_blend,4,0.02589398807823165,0.024004434657746192,0.0019500000000000001,0.02394398807823165,0.75,0.75,1.0977322981103836,1.069515071160883,1.1340758276800882
2025-08-11,stage4_1_blend,4,0.00876690414424769,0.020326068075995327,0.0026,0.006166904144247689,1.0,1.0,1.1073560119439623,1.0761106680855603,1.1571271301568544
2025-08-18,stage4_1_blend,4,0.002888116537046348,0.01914063754269096,0.0013,0.001588116537046348,0.5,0.5,1.1105541851544551,1.077819657233239,1.179275281146001
2025-08-25,stage4_1_blend,4,-0.03278034476322597,-0.007734934411061163,0.0013,-0.034080344763225974,0.5,0.5,1.0741498360868487,1.0410871917221483,1.1701536641937509
2025-09-01,stage4_1_blend,4,-0.010718806001848963,-0.011695160723041708,0.0013,-0.012018806001848962,0.5,0.5,1.0626362323769158,1.02857456673383,1.156468529020349
2025-09-08,stage4_1_blend,4,-0.01958307544954707,0.010635996462297041,0.0013,-0.02088307544954707,0.5,0.5,1.0418265468628563,1.0070947664512422,1.1687687242037672
2025-09-15,stage4_1_blend,4,-0.0027506686103641043,-0.0034164840942350412,0.0019500000000000001,-0.004700668610364105,0.75,0.75,1.0389608272829565,1.0023607476949228,1.1647756444476858
2025-09-22,stage4_1_blend,4,0.015943127524485567,0.008138583819130733,0.0026,0.013343127524485568,1.0,1.0,1.0555251122452738,1.0157353749769549,1.1742552686605054
2025-09-29,stage4_1_blend,4,-0.03183787363587631,-0.019602258490139895,0.0026,-0.03443787363587631,1.0,1.0,1.0219194371021145,0.9807556084860091,1.1512372133508135
2025-10-14,stage4_1_blend,4,-0.0005708643114717415,-0.0004621650374142645,0.0019500000000000001,-0.002520864311471742,0.75,0.75,1.0213360597662737,0.9782832566743009,1.1507051517610325
2025-10-21,stage4_1_blend,4,0.02783230691884364,0.03071313191316018,0.0019500000000000001,0.02588230691884364,0.75,0.75,1.0497621984489711,1.003603484177111,1.186046910880222
2025-10-28,stage4_1_blend,4,0.0026152638366484793,-0.015585745410165813,0.00065,0.0019652638366484793,0.25,0.25,1.0525076035636554,1.0055758298108988,1.1675614856827294
2025-11-04,stage4_1_blend,4,-0.003897640088037696,0.015333413148671812,0.0026,-0.006497640088037696,1.0,1.0,1.048405307735041,0.9990419599875577,1.1854641883191797
2025-11-11,stage4_1_blend,4,-0.017112641570748738,0.0008996226462769476,0.0013,-0.018412641570748737,0.5,0.5,1.0304643234829007,0.9806469584641685,1.1865306587493418
2025-11-18,stage4_1_blend,4,-0.04159308818318222,-0.03430405656540344,0.0026,-0.04419308818318222,1.0,1.0,0.9876041300066533,0.9373091409521921,1.145827843915019
2025-11-25,stage4_1_blend,4,0.031176525029882496,0.009827282518977938,0.0026,0.028576525029882498,1.0,1.0,1.0183941948854212,0.96409417907935,1.1570882178552833
2025-12-02,stage4_1_blend,4,-0.0045086974383815315,0.0014157565538840575,0.0013,-0.005808697438381531,0.5,0.5,1.0138025635876786,0.9584940476909732,1.158726373083134
2025-12-09,stage4_1_blend,4,0.14758860683780317,0.011269976428046662,0.0019500000000000001,0.14563860683780316,0.75,0.75,1.1634282715561775,1.0980877854590134,1.171785191994337
2025-12-16,stage4_1_blend,4,0.02751332064653958,0.029036466740395925,0.0013,0.02621332064653958,0.5,0.5,1.195438046640752,1.126872312677299,1.205809693748569
2025-12-23,stage4_1_blend,4,0.0048269716910286364,0.004519925801945642,0.0019500000000000001,0.002876971691028636,0.75,0.75,1.2012083922502652,1.1301142924202756,1.2112598640955794
2025-12-30,stage4_1_blend,4,0.12633628230349306,0.06254314695824117,0.0026,0.12373628230349305,1.0,1.0,1.3529645947989197,1.2699504335424032,1.2870158677803285
2026-01-08,stage4_1_blend,4,-0.029982163029789205,0.025157219244607332,0.0013,-0.03128216302978921,0.5,0.5,1.312399789744126,1.2302236370405781,1.3193936081373667
2026-01-15,stage4_1_blend,4,0.0363333927549791,0.03345424532414896,0.0013,0.0350333927549791,0.5,0.5,1.3600837267564514,1.2733225448934795,1.3635329255831081
2026-01-22,stage4_1_blend,4,-0.04646154691349416,-0.01342748981093093,0.0013,-0.047761546913494164,0.5,0.5,1.2968921328794767,1.2125066904295398,1.3452241011179722
2026-01-29,stage4_1_blend,4,-0.04001112772736404,-0.008972762814563226,0.0019500000000000001,-0.04196112772736404,0.75,0.75,1.2450020161022224,1.1616285423221424,1.3331537243262066
2026-02-05,stage4_1_blend,4,-0.04929129811889549,0.0055828883027385255,0.0026,-0.051891298118895486,1.0,1.0,1.1836342505679018,1.1013501293290862,1.3405965726594995
2026-02-12,stage4_1_blend,4,0.06118542211459038,0.03624914327944338,0.0013,0.05988542211459038,0.5,0.5,1.256055411818186,1.1673049467199172,1.3891920499017645
2026-02-27,stage4_1_blend,4,-0.026815576209923864,-0.01705633416684659,0.0013,-0.028115576209923863,0.5,0.5,1.2223735621986882,1.1344854955301922,1.3654975260767133
2026-03-06,stage4_1_blend,4,-0.005808353311088088,-0.012323733861482222,0.00065,-0.006458353311088088,0.25,0.25,1.215273584671305,1.1271585873737533,1.3486694979768314
2026-03-13,stage4_1_blend,4,-0.14046086771463093,-0.06924494213015306,0.0019500000000000001,-0.14241086771463093,0.75,0.75,1.0445752024577035,0.9666389548938594,1.2552809566367231
2026-03-20,stage4_1_blend,4,0.011904912121289246,-0.0067851699273019485,0.0013,0.010604912121289247,0.5,0.5,1.0570107784470404,0.9768900760635236,1.246763662039437
